batter,bowler,innings,overs,ballnumber,isWicketDelivery,team,batter_avg_wic_per_ball
KL Rahul,KH Pandya,2,1,2,0,LSG,0.02218821729
KL Rahul,KH Pandya,2,1,3,0,LSG,0.02218821729
V Kohli,KH Pandya,1,3,4,0,LSG,0.03296119086
V Kohli,KH Pandya,1,3,1,0,LSG,0.03296119086
V Kohli,KH Pandya,1,3,5,0,LSG,0.03296119086
V Kohli,KH Pandya,1,5,1,0,LSG,0.03296119086
V Kohli,KH Pandya,2,4,4,0,LSG,0.03296119086
MM Ali,KH Pandya,1,5,3,0,LSG,0.04545454545
CA Lynn,KH Pandya,2,1,4,0,LSG,0.03074141049
CA Lynn,KH Pandya,2,3,1,0,LSG,0.03074141049
CA Lynn,KH Pandya,2,3,2,0,LSG,0.03074141049
MM Ali,KH Pandya,1,5,1,0,LSG,0.04545454545
CA Lynn,KH Pandya,2,1,5,0,LSG,0.03074141049
CA Lynn,KH Pandya,2,3,3,0,LSG,0.03074141049
MM Ali,KH Pandya,1,5,4,0,LSG,0.04545454545
MM Ali,KH Pandya,1,5,6,0,LSG,0.04545454545
MM Ali,KH Pandya,1,5,5,0,LSG,0.04545454545
M Vohra,KH Pandya,1,5,2,0,LSG,0.04504504505
M Vohra,KH Pandya,1,5,3,0,LSG,0.04504504505
M Vohra,KH Pandya,1,5,4,0,LSG,0.04504504505
M Vohra,KH Pandya,1,5,6,0,LSG,0.04504504505
SK Raina,KH Pandya,2,4,5,0,LSG,0.03801652893
M Vohra,KH Pandya,1,5,1,0,LSG,0.04504504505
M Vohra,KH Pandya,1,5,5,0,LSG,0.04504504505
DA Warner,KH Pandya,2,4,5,0,LSG,0.0295992714
DA Warner,KH Pandya,2,2,1,0,LSG,0.0295992714
DA Warner,KH Pandya,2,2,2,0,LSG,0.0295992714
DA Warner,KH Pandya,2,2,3,0,LSG,0.0295992714
DA Warner,KH Pandya,2,4,4,0,LSG,0.0295992714
DA Warner,KH Pandya,2,4,6,0,LSG,0.0295992714
D Padikkal,KH Pandya,1,2,5,0,LSG,0.03538175047
D Padikkal,KH Pandya,1,2,3,0,LSG,0.03538175047
D Padikkal,KH Pandya,1,2,4,0,LSG,0.03538175047
VR Iyer,KH Pandya,2,4,5,0,LSG,0.03703703704
VR Iyer,KH Pandya,2,4,6,0,LSG,0.03703703704
AM Rahane,KH Pandya,2,0,1,0,LSG,0.03592814371
AM Rahane,KH Pandya,2,2,1,0,LSG,0.03592814371
AM Rahane,KH Pandya,2,0,2,0,LSG,0.03592814371
AM Rahane,KH Pandya,2,0,6,0,LSG,0.03592814371
GJ Maxwell,KH Pandya,1,5,2,1,LSG,0.06319702602
SR Watson,KH Pandya,2,1,2,0,LSG,0.03173374613
SR Watson,KH Pandya,2,1,3,0,LSG,0.03173374613
SR Watson,KH Pandya,2,1,5,0,LSG,0.03173374613
SR Watson,KH Pandya,2,1,6,0,LSG,0.03173374613
SR Watson,KH Pandya,1,1,5,0,LSG,0.03173374613
SR Watson,KH Pandya,1,1,6,0,LSG,0.03173374613
GJ Maxwell,KH Pandya,1,3,5,0,LSG,0.06319702602
SS Prabhudessai,KH Pandya,1,5,3,0,LSG,0
SS Prabhudessai,KH Pandya,1,5,5,0,LSG,0
GJ Maxwell,KH Pandya,1,3,4,0,LSG,0.06319702602
SR Watson,KH Pandya,2,1,4,0,LSG,0.03173374613
RG Sharma,KH Pandya,2,4,1,0,LSG,0.03851540616
RG Sharma,KH Pandya,2,4,4,0,LSG,0.03851540616
RG Sharma,KH Pandya,2,4,6,0,LSG,0.03851540616
N Rana,KH Pandya,2,4,1,0,LSG,0.03125
N Rana,KH Pandya,1,4,2,0,LSG,0.03125
N Rana,KH Pandya,1,4,6,0,LSG,0.03125
CA Lynn,KH Pandya,1,1,3,0,LSG,0.03074141049
CA Lynn,KH Pandya,1,1,4,0,LSG,0.03074141049
CA Lynn,KH Pandya,1,1,5,0,LSG,0.03074141049
CA Lynn,KH Pandya,1,1,1,0,LSG,0.03074141049
CA Lynn,KH Pandya,1,1,2,0,LSG,0.03074141049
CA Lynn,KH Pandya,1,1,3,0,LSG,0.03074141049
CA Lynn,KH Pandya,1,1,4,0,LSG,0.03074141049
N Rana,KH Pandya,2,4,3,0,LSG,0.03125
N Rana,KH Pandya,1,4,3,0,LSG,0.03125
CA Lynn,KH Pandya,1,1,6,0,LSG,0.03074141049
CA Lynn,KH Pandya,1,1,5,0,LSG,0.03074141049
CA Lynn,KH Pandya,1,3,3,0,LSG,0.03074141049
CA Lynn,KH Pandya,1,3,6,0,LSG,0.03074141049
CA Lynn,KH Pandya,1,3,2,0,LSG,0.03074141049
CA Lynn,KH Pandya,1,3,5,0,LSG,0.03074141049
Abhishek Sharma,KH Pandya,2,1,2,0,LSG,0.03463203463
Abhishek Sharma,KH Pandya,2,1,5,0,LSG,0.03463203463
KL Rahul,KH Pandya,1,0,3,0,LSG,0.02218821729
KL Rahul,KH Pandya,1,0,4,0,LSG,0.02218821729
KL Rahul,KH Pandya,1,0,1,0,LSG,0.02218821729
KL Rahul,KH Pandya,1,0,5,0,LSG,0.02218821729
KL Rahul,KH Pandya,1,2,2,0,LSG,0.02218821729
KL Rahul,KH Pandya,1,2,6,0,LSG,0.02218821729
KL Rahul,KH Pandya,1,5,1,0,LSG,0.02218821729
KL Rahul,KH Pandya,1,4,1,0,LSG,0.02218821729
KL Rahul,KH Pandya,1,4,2,0,LSG,0.02218821729
KL Rahul,KH Pandya,1,4,3,0,LSG,0.02218821729
KL Rahul,KH Pandya,1,4,4,0,LSG,0.02218821729
KL Rahul,KH Pandya,1,4,5,0,LSG,0.02218821729
KS Williamson,KH Pandya,2,1,3,0,LSG,0.02916666667
KS Williamson,KH Pandya,2,1,1,0,LSG,0.02916666667
KS Williamson,KH Pandya,2,1,4,0,LSG,0.02916666667
KS Williamson,KH Pandya,2,1,6,0,LSG,0.02916666667
F du Plessis,KH Pandya,1,5,6,0,LSG,0.02953586498
F du Plessis,KH Pandya,1,5,4,0,LSG,0.02953586498
V Kohli,KH Pandya,2,4,1,0,LSG,0.03296119086
Shubman Gill,KK Ahmed,2,1,3,0,DC,0.03195739015
Shubman Gill,KK Ahmed,2,1,4,0,DC,0.03195739015
Shubman Gill,KK Ahmed,2,1,6,0,DC,0.03195739015
Shubman Gill,KK Ahmed,2,3,6,0,DC,0.03195739015
CA Lynn,KK Ahmed,1,4,4,0,DC,0.03074141049
Shubman Gill,KK Ahmed,2,1,5,0,DC,0.03195739015
S Dhawan,KK Ahmed,1,3,1,0,DC,0.03237951807
S Dhawan,KK Ahmed,1,3,2,1,DC,0.03237951807
SS Iyer,KK Ahmed,1,5,3,0,DC,0.03094059406
SS Iyer,KK Ahmed,1,5,4,0,DC,0.03094059406
SP Narine,KK Ahmed,1,2,4,1,DC,0.085
Shubman Gill,KK Ahmed,1,4,2,1,DC,0.03195739015
N Rana,KK Ahmed,1,4,5,0,DC,0.03125
SP Narine,KK Ahmed,2,1,4,0,DC,0.085
SP Narine,KK Ahmed,2,1,5,0,DC,0.085
N Rana,KK Ahmed,2,4,1,0,DC,0.03125
N Rana,KK Ahmed,2,4,2,0,DC,0.03125
N Rana,KK Ahmed,2,4,4,0,DC,0.03125
N Rana,KK Ahmed,2,4,6,0,DC,0.03125
Shubman Gill,KK Ahmed,1,2,5,0,DC,0.03195739015
N Rana,KK Ahmed,1,4,3,0,DC,0.03125
N Rana,KK Ahmed,1,4,6,0,DC,0.03125
SP Narine,KK Ahmed,2,1,2,0,DC,0.085
SP Narine,KK Ahmed,1,2,2,0,DC,0.085
SP Narine,KK Ahmed,1,2,3,0,DC,0.085
SP Narine,KK Ahmed,2,1,1,0,DC,0.085
SP Narine,KK Ahmed,1,2,1,0,DC,0.085
N Rana,KK Ahmed,2,4,3,0,DC,0.03125
N Rana,KK Ahmed,2,4,5,0,DC,0.03125
S Dhawan,KK Ahmed,2,0,2,0,DC,0.03237951807
S Dhawan,KK Ahmed,2,0,3,0,DC,0.03237951807
S Dhawan,KK Ahmed,1,3,4,0,DC,0.03237951807
S Dhawan,KK Ahmed,2,0,4,0,DC,0.03237951807
S Dhawan,KK Ahmed,1,3,1,0,DC,0.03237951807
S Dhawan,KK Ahmed,1,3,5,0,DC,0.03237951807
S Dhawan,KK Ahmed,1,1,3,0,DC,0.03237951807
AM Rahane,KK Ahmed,2,4,1,0,DC,0.03592814371
AM Rahane,KK Ahmed,2,4,2,0,DC,0.03592814371
AM Rahane,KK Ahmed,2,4,3,0,DC,0.03592814371
AM Rahane,KK Ahmed,2,4,4,1,DC,0.03592814371
N Rana,KK Ahmed,2,4,5,0,DC,0.03125
S Dhawan,KK Ahmed,2,2,6,0,DC,0.03237951807
S Dhawan,KK Ahmed,2,4,2,0,DC,0.03237951807
C Munro,KK Ahmed,1,3,3,0,DC,0.04347826087
C Munro,KK Ahmed,1,3,6,0,DC,0.04347826087
C Munro,KK Ahmed,1,5,6,0,DC,0.04347826087
S Dhawan,KK Ahmed,2,1,1,0,DC,0.03237951807
S Dhawan,KK Ahmed,2,1,4,0,DC,0.03237951807
S Dhawan,KK Ahmed,2,4,3,0,DC,0.03237951807
C Munro,KK Ahmed,1,5,2,0,DC,0.04347826087
N Rana,KK Ahmed,2,4,6,0,DC,0.03125
S Dhawan,KK Ahmed,2,4,1,0,DC,0.03237951807
C Munro,KK Ahmed,1,3,4,0,DC,0.04347826087
C Munro,KK Ahmed,1,5,5,0,DC,0.04347826087
C Munro,KK Ahmed,1,3,5,0,DC,0.04347826087
C Munro,KK Ahmed,1,5,1,0,DC,0.04347826087
F du Plessis,KK Ahmed,1,2,2,0,DC,0.02953586498
F du Plessis,KK Ahmed,1,2,3,1,DC,0.02953586498
GJ Maxwell,KK Ahmed,1,2,4,0,DC,0.06319702602
GJ Maxwell,KK Ahmed,1,2,5,0,DC,0.06319702602
GJ Maxwell,KK Ahmed,1,4,2,0,DC,0.06319702602
AB de Villiers,KK Ahmed,2,1,4,0,DC,0.03492063492
GJ Maxwell,KK Ahmed,1,2,6,0,DC,0.06319702602
AM Rahane,KK Ahmed,2,2,1,0,DC,0.03592814371
KL Rahul,KK Ahmed,2,0,1,0,DC,0.02218821729
KL Rahul,KK Ahmed,2,0,2,0,DC,0.02218821729
KL Rahul,KK Ahmed,2,0,3,0,DC,0.02218821729
KL Rahul,KK Ahmed,2,0,4,0,DC,0.02218821729
KL Rahul,KK Ahmed,2,0,5,0,DC,0.02218821729
KL Rahul,KK Ahmed,2,0,6,0,DC,0.02218821729
MA Agarwal,KK Ahmed,1,2,1,0,DC,0.04861111111
MA Agarwal,KK Ahmed,1,2,3,0,DC,0.04861111111
P Simran Singh,KK Ahmed,2,4,2,1,DC,0.09523809524
N Pooran,KK Ahmed,2,4,4,0,DC,0.1621621622
N Pooran,KK Ahmed,2,4,6,0,DC,0.1621621622
CH Gayle,KK Ahmed,2,0,8,0,DC,0.03565640194
CH Gayle,KK Ahmed,2,2,1,1,DC,0.03565640194
MA Agarwal,KK Ahmed,1,2,4,0,DC,0.04861111111
MA Agarwal,KK Ahmed,2,1,3,1,DC,0.04861111111
Mandeep Singh,KK Ahmed,1,3,3,0,DC,0.05525846702
MA Agarwal,KK Ahmed,2,2,4,0,DC,0.04861111111
MA Agarwal,KK Ahmed,2,2,6,0,DC,0.04861111111
N Pooran,KK Ahmed,2,4,5,0,DC,0.1621621622
Mandeep Singh,KK Ahmed,1,3,2,0,DC,0.05525846702
Mandeep Singh,KK Ahmed,1,3,6,0,DC,0.05525846702
MA Agarwal,KK Ahmed,1,2,2,0,DC,0.04861111111
P Simran Singh,KK Ahmed,2,4,1,0,DC,0.09523809524
N Pooran,KK Ahmed,2,4,3,0,DC,0.1621621622
CH Gayle,KK Ahmed,2,0,7,0,DC,0.03565640194
JM Bairstow,KK Ahmed,2,0,1,0,DC,0.03285420945
JM Bairstow,KK Ahmed,2,0,3,0,DC,0.03285420945
JM Bairstow,KK Ahmed,2,0,4,0,DC,0.03285420945
MA Agarwal,KK Ahmed,1,1,1,0,DC,0.04861111111
PP Shaw,KK Ahmed,2,0,5,0,DC,0.04955527319
PP Shaw,KK Ahmed,2,2,2,0,DC,0.04955527319
PP Shaw,KK Ahmed,2,2,4,0,DC,0.04955527319
PP Shaw,KK Ahmed,2,2,5,1,DC,0.04955527319
PP Shaw,KK Ahmed,1,0,4,0,DC,0.04955527319
PP Shaw,KK Ahmed,1,0,5,0,DC,0.04955527319
PP Shaw,KK Ahmed,1,0,6,0,DC,0.04955527319
SS Iyer,KK Ahmed,2,1,2,0,DC,0.03094059406
SS Iyer,KK Ahmed,2,1,5,0,DC,0.03094059406
SS Iyer,KK Ahmed,2,1,6,0,DC,0.03094059406
SS Iyer,KK Ahmed,2,4,4,0,DC,0.03094059406
PP Shaw,KK Ahmed,2,2,1,0,DC,0.04955527319
PP Shaw,KK Ahmed,2,2,4,0,DC,0.04955527319
PP Shaw,KK Ahmed,1,1,1,0,DC,0.04955527319
PP Shaw,KK Ahmed,1,1,4,0,DC,0.04955527319
PP Shaw,KK Ahmed,1,1,5,1,DC,0.04955527319
C Munro,KK Ahmed,1,1,6,0,DC,0.04347826087
JM Bairstow,KK Ahmed,2,0,5,0,DC,0.03285420945
JM Bairstow,KK Ahmed,2,2,2,0,DC,0.03285420945
JM Bairstow,KK Ahmed,2,2,4,0,DC,0.03285420945
MA Agarwal,KK Ahmed,1,1,2,0,DC,0.04861111111
MA Agarwal,KK Ahmed,1,1,7,0,DC,0.04861111111
PP Shaw,KK Ahmed,2,0,1,0,DC,0.04955527319
PP Shaw,KK Ahmed,1,3,3,0,DC,0.04955527319
PP Shaw,KK Ahmed,1,3,6,0,DC,0.04955527319
SS Iyer,KK Ahmed,2,1,3,0,DC,0.03094059406
PP Shaw,KK Ahmed,2,2,6,0,DC,0.04955527319
PP Shaw,KK Ahmed,1,1,2,0,DC,0.04955527319
PP Shaw,KK Ahmed,2,0,6,0,DC,0.04955527319
PP Shaw,KK Ahmed,1,3,2,0,DC,0.04955527319
SS Iyer,KK Ahmed,2,4,6,0,DC,0.03094059406
JM Bairstow,KK Ahmed,2,0,2,0,DC,0.03285420945
PP Shaw,KK Ahmed,2,2,1,0,DC,0.04955527319
PP Shaw,KK Ahmed,2,2,3,0,DC,0.04955527319
PP Shaw,KK Ahmed,1,0,1,0,DC,0.04955527319
PP Shaw,KK Ahmed,1,0,2,0,DC,0.04955527319
PP Shaw,KK Ahmed,1,0,3,0,DC,0.04955527319
SS Iyer,KK Ahmed,2,4,5,0,DC,0.03094059406
PP Shaw,KK Ahmed,2,2,2,0,DC,0.04955527319
PP Shaw,KK Ahmed,2,2,3,0,DC,0.04955527319
PP Shaw,KK Ahmed,2,2,5,0,DC,0.04955527319
JM Bairstow,KK Ahmed,2,2,1,0,DC,0.03285420945
SR Watson,KK Ahmed,2,4,2,0,DC,0.03173374613
SR Watson,KK Ahmed,2,4,3,0,DC,0.03173374613
SR Watson,KK Ahmed,2,4,6,0,DC,0.03173374613
SR Watson,KK Ahmed,2,4,5,0,DC,0.03173374613
SR Watson,KK Ahmed,2,4,4,0,DC,0.03173374613
VR Iyer,KK Ahmed,2,2,3,1,DC,0.03703703704
SS Iyer,KK Ahmed,2,2,5,0,DC,0.03094059406
LS Livingstone,KK Ahmed,2,4,3,0,DC,0.04938271605
LS Livingstone,KK Ahmed,2,4,4,0,DC,0.04938271605
SS Iyer,KK Ahmed,2,2,6,0,DC,0.03094059406
LS Livingstone,KK Ahmed,2,4,5,0,DC,0.04938271605
VR Iyer,KK Ahmed,2,2,2,0,DC,0.03703703704
SS Iyer,KK Ahmed,2,2,4,0,DC,0.03094059406
F du Plessis,KK Ahmed,2,4,4,0,DC,0.02953586498
F du Plessis,KK Ahmed,2,4,6,0,DC,0.02953586498
F du Plessis,KK Ahmed,2,4,7,0,DC,0.02953586498
F du Plessis,KK Ahmed,2,4,2,0,DC,0.02953586498
F du Plessis,KK Ahmed,2,4,1,0,DC,0.02953586498
F du Plessis,KK Ahmed,2,4,5,0,DC,0.02953586498
JC Buttler,KK Ahmed,2,1,1,0,DC,0.02947845805
RD Gaikwad,KK Ahmed,1,1,1,0,DC,0.03099173554
RD Gaikwad,KK Ahmed,1,1,2,0,DC,0.03099173554
RD Gaikwad,KK Ahmed,1,1,3,0,DC,0.03099173554
RD Gaikwad,KK Ahmed,1,1,4,0,DC,0.03099173554
RD Gaikwad,KK Ahmed,1,1,7,0,DC,0.03099173554
RD Gaikwad,KK Ahmed,1,3,3,0,DC,0.03099173554
RD Gaikwad,KK Ahmed,1,3,5,0,DC,0.03099173554
RG Sharma,KK Ahmed,1,1,3,0,DC,0.03851540616
RG Sharma,KK Ahmed,1,1,4,0,DC,0.03851540616
RG Sharma,KK Ahmed,1,1,5,0,DC,0.03851540616
RG Sharma,KK Ahmed,1,4,1,0,DC,0.03851540616
RG Sharma,KK Ahmed,1,4,2,0,DC,0.03851540616
RG Sharma,KK Ahmed,1,4,4,0,DC,0.03851540616
RG Sharma,KK Ahmed,1,4,5,0,DC,0.03851540616
RG Sharma,KK Ahmed,1,1,2,0,DC,0.03851540616
RG Sharma,KK Ahmed,1,1,4,0,DC,0.03851540616
RG Sharma,KK Ahmed,1,5,1,0,DC,0.03851540616
RG Sharma,KK Ahmed,1,5,2,1,DC,0.03851540616
SA Yadav,KK Ahmed,1,5,4,0,DC,0.02621722846
SA Yadav,KK Ahmed,1,5,5,0,DC,0.02621722846
RG Sharma,KK Ahmed,1,1,1,0,DC,0.03851540616
RG Sharma,KK Ahmed,1,1,6,0,DC,0.03851540616
RG Sharma,KK Ahmed,1,4,6,0,DC,0.03851540616
RG Sharma,KK Ahmed,1,4,3,0,DC,0.03851540616
RG Sharma,KK Ahmed,1,1,3,0,DC,0.03851540616
RG Sharma,KK Ahmed,1,1,5,0,DC,0.03851540616
RG Sharma,KK Ahmed,1,1,6,0,DC,0.03851540616
SA Yadav,KK Ahmed,1,5,3,0,DC,0.02621722846
SA Yadav,KK Ahmed,1,5,6,0,DC,0.02621722846
Ishan Kishan,KK Ahmed,2,0,1,0,DC,0.02116402116
Ishan Kishan,KK Ahmed,2,0,2,0,DC,0.02116402116
Ishan Kishan,KK Ahmed,2,0,3,0,DC,0.02116402116
Ishan Kishan,KK Ahmed,1,1,6,0,DC,0.02116402116
Q de Kock,KK Ahmed,1,1,7,0,DC,0.03507404521
Ishan Kishan,KK Ahmed,2,0,4,0,DC,0.02116402116
Ishan Kishan,KK Ahmed,1,1,1,0,DC,0.02116402116
Q de Kock,KK Ahmed,1,1,2,0,DC,0.03507404521
Q de Kock,KK Ahmed,1,1,1,0,DC,0.03507404521
Ishan Kishan,KK Ahmed,1,1,5,0,DC,0.02116402116
Q de Kock,KK Ahmed,1,4,7,0,DC,0.03507404521
SR Watson,KK Ahmed,1,3,5,0,DC,0.03173374613
CA Lynn,KK Ahmed,2,1,3,0,DC,0.03074141049
CA Lynn,KK Ahmed,2,1,6,0,DC,0.03074141049
JC Buttler,KK Ahmed,2,1,6,0,DC,0.02947845805
F du Plessis,KK Ahmed,2,1,1,0,DC,0.02953586498
F du Plessis,KK Ahmed,2,1,2,0,DC,0.02953586498
F du Plessis,KK Ahmed,2,1,3,0,DC,0.02953586498
F du Plessis,KK Ahmed,2,1,6,0,DC,0.02953586498
F du Plessis,KK Ahmed,2,1,7,0,DC,0.02953586498
F du Plessis,KK Ahmed,2,1,1,0,DC,0.02953586498
F du Plessis,KK Ahmed,2,1,2,0,DC,0.02953586498
F du Plessis,KK Ahmed,2,1,3,0,DC,0.02953586498
F du Plessis,KK Ahmed,2,1,4,0,DC,0.02953586498
F du Plessis,KK Ahmed,1,1,5,0,DC,0.02953586498
F du Plessis,KK Ahmed,1,1,6,0,DC,0.02953586498
F du Plessis,KK Ahmed,1,3,1,0,DC,0.02953586498
F du Plessis,KK Ahmed,1,3,3,0,DC,0.02953586498
F du Plessis,KK Ahmed,1,3,4,0,DC,0.02953586498
F du Plessis,KK Ahmed,1,3,5,0,DC,0.02953586498
F du Plessis,KK Ahmed,1,5,5,0,DC,0.02953586498
SM Curran,KK Ahmed,1,3,4,0,DC,0.05660377358
F du Plessis,KK Ahmed,2,1,4,0,DC,0.02953586498
F du Plessis,KK Ahmed,2,1,5,0,DC,0.02953586498
SK Raina,KK Ahmed,2,4,1,0,DC,0.03801652893
F du Plessis,KK Ahmed,1,1,2,0,DC,0.02953586498
F du Plessis,KK Ahmed,1,3,6,0,DC,0.02953586498
F du Plessis,KK Ahmed,1,5,6,0,DC,0.02953586498
SM Curran,KK Ahmed,1,3,1,0,DC,0.05660377358
SM Curran,KK Ahmed,1,3,2,0,DC,0.05660377358
F du Plessis,KK Ahmed,1,3,2,0,DC,0.02953586498
F du Plessis,KK Ahmed,1,5,4,0,DC,0.02953586498
SM Curran,KK Ahmed,1,3,3,0,DC,0.05660377358
SM Curran,KK Ahmed,1,3,6,0,DC,0.05660377358
F du Plessis,KK Ahmed,1,5,3,0,DC,0.02953586498
JC Buttler,KK Ahmed,1,3,5,0,DC,0.02947845805
JC Buttler,KK Ahmed,1,3,6,0,DC,0.02947845805
JC Buttler,KK Ahmed,2,4,1,1,DC,0.02947845805
RV Uthappa,KK Ahmed,2,4,2,0,DC,0.03830288745
RV Uthappa,KK Ahmed,2,4,3,0,DC,0.03830288745
RV Uthappa,KK Ahmed,2,4,5,0,DC,0.03830288745
JC Buttler,KK Ahmed,1,3,1,0,DC,0.02947845805
JC Buttler,KK Ahmed,1,3,4,0,DC,0.02947845805
RV Uthappa,KK Ahmed,2,4,6,0,DC,0.03830288745
RV Uthappa,KK Ahmed,2,4,4,0,DC,0.03830288745
Shubman Gill,KK Ahmed,1,2,2,0,DC,0.03195739015
Shubman Gill,KK Ahmed,1,2,6,0,DC,0.03195739015
Shubman Gill,KK Ahmed,1,2,1,0,DC,0.03195739015
JC Buttler,KK Ahmed,1,0,1,0,DC,0.02947845805
JC Buttler,KK Ahmed,1,0,2,0,DC,0.02947845805
JC Buttler,KK Ahmed,1,0,3,0,DC,0.02947845805
JC Buttler,KK Ahmed,1,0,5,0,DC,0.02947845805
JC Buttler,KK Ahmed,1,5,3,0,DC,0.02947845805
JC Buttler,KK Ahmed,1,5,5,0,DC,0.02947845805
JC Buttler,KK Ahmed,1,5,6,0,DC,0.02947845805
JC Buttler,KK Ahmed,1,5,2,0,DC,0.02947845805
JC Buttler,KK Ahmed,1,0,4,0,DC,0.02947845805
JC Buttler,KK Ahmed,1,0,6,0,DC,0.02947845805
JC Buttler,KK Ahmed,1,5,1,0,DC,0.02947845805
JC Buttler,KK Ahmed,1,5,4,0,DC,0.02947845805
V Kohli,KK Ahmed,1,4,3,0,DC,0.03296119086
V Kohli,KK Ahmed,1,4,4,0,DC,0.03296119086
V Kohli,KK Ahmed,1,4,6,0,DC,0.03296119086
V Kohli,KK Ahmed,1,4,1,0,DC,0.03296119086
V Kohli,KK Ahmed,1,4,5,0,DC,0.03296119086
BA Stokes,KK Ahmed,2,1,2,1,DC,0.05405405405
SPD Smith,KK Ahmed,2,1,3,0,DC,0.02771362587
SPD Smith,KK Ahmed,2,1,4,0,DC,0.02771362587
SV Samson,KK Ahmed,1,3,3,0,DC,0.03793103448
SPD Smith,KK Ahmed,2,1,5,0,DC,0.02771362587
SV Samson,KK Ahmed,1,3,2,0,DC,0.03793103448
Shubman Gill,KK Ahmed,2,5,1,0,DC,0.03195739015
Shubman Gill,KK Ahmed,2,5,2,0,DC,0.03195739015
Shubman Gill,KK Ahmed,2,5,3,0,DC,0.03195739015
Shubman Gill,KK Ahmed,2,5,6,0,DC,0.03195739015
Shubman Gill,KK Ahmed,2,5,4,0,DC,0.03195739015
Shubman Gill,KK Ahmed,2,5,5,0,DC,0.03195739015
S Dhawan,KK Ahmed,1,1,3,0,DC,0.03237951807
S Dhawan,KK Ahmed,1,1,5,0,DC,0.03237951807
KL Rahul,KK Ahmed,1,2,5,0,DC,0.02218821729
KL Rahul,KK Ahmed,2,1,1,0,DC,0.02218821729
S Dhawan,KK Ahmed,1,1,6,0,DC,0.03237951807
KL Rahul,KK Ahmed,1,2,6,0,DC,0.02218821729
KL Rahul,KK Ahmed,2,1,2,0,DC,0.02218821729
KL Rahul,KK Ahmed,2,2,3,0,DC,0.02218821729
KL Rahul,KK Ahmed,2,2,5,0,DC,0.02218821729
S Dhawan,KK Ahmed,1,1,4,0,DC,0.03237951807
KL Rahul,KK Ahmed,2,2,2,0,DC,0.02218821729
DP Conway,KK Ahmed,1,1,5,0,DC,0.03947368421
DP Conway,KK Ahmed,1,3,1,0,DC,0.03947368421
F du Plessis,KK Ahmed,2,1,1,0,DC,0.02953586498
F du Plessis,KK Ahmed,2,1,6,0,DC,0.02953586498
F du Plessis,KK Ahmed,2,3,3,0,DC,0.02953586498
F du Plessis,KK Ahmed,2,3,4,0,DC,0.02953586498
DP Conway,KK Ahmed,1,1,6,0,DC,0.03947368421
DP Conway,KK Ahmed,1,3,2,0,DC,0.03947368421
DP Conway,KK Ahmed,1,3,4,0,DC,0.03947368421
DP Conway,KK Ahmed,1,3,6,0,DC,0.03947368421
F du Plessis,KK Ahmed,2,3,5,0,DC,0.02953586498
F du Plessis,KK Ahmed,2,1,2,0,DC,0.02953586498
F du Plessis,KK Ahmed,2,1,3,0,DC,0.02953586498
F du Plessis,KK Ahmed,2,1,4,0,DC,0.02953586498
F du Plessis,KK Ahmed,2,1,5,0,DC,0.02953586498
F du Plessis,KK Ahmed,2,3,1,0,DC,0.02953586498
F du Plessis,KK Ahmed,2,3,2,0,DC,0.02953586498
Gurkeerat Singh,KK Ahmed,2,3,6,0,DC,0.02564102564
Gurkeerat Singh,KK Ahmed,2,3,8,0,DC,0.02564102564
Gurkeerat Singh,KK Ahmed,2,5,3,0,DC,0.02564102564
Gurkeerat Singh,KK Ahmed,2,5,4,0,DC,0.02564102564
Gurkeerat Singh,KK Ahmed,2,5,6,0,DC,0.02564102564
Gurkeerat Singh,KK Ahmed,2,3,7,0,DC,0.02564102564
S Dhawan,KK Ahmed,2,2,5,0,DC,0.03237951807
S Dhawan,KK Ahmed,2,0,6,0,DC,0.03237951807
S Dhawan,KK Ahmed,2,2,3,0,DC,0.03237951807
S Dhawan,KK Ahmed,2,2,6,0,DC,0.03237951807
KS Williamson,KK Ahmed,2,1,5,0,DC,0.02916666667
KS Williamson,KK Ahmed,2,1,6,0,DC,0.02916666667
KS Williamson,KK Ahmed,2,3,6,0,DC,0.02916666667
SM Curran,KK Ahmed,1,1,1,0,DC,0.05660377358
SM Curran,KK Ahmed,1,1,2,0,DC,0.05660377358
SM Curran,KK Ahmed,1,1,4,0,DC,0.05660377358
SM Curran,KK Ahmed,1,1,5,0,DC,0.05660377358
SM Curran,KK Ahmed,1,1,6,0,DC,0.05660377358
SR Watson,KK Ahmed,1,1,3,0,DC,0.03173374613
SR Watson,KK Ahmed,1,1,4,0,DC,0.03173374613
SR Watson,KK Ahmed,1,5,1,0,DC,0.03173374613
V Kohli,KK Ahmed,1,2,1,0,DC,0.03296119086
RD Gaikwad,KK Ahmed,2,3,6,0,DC,0.03099173554
SR Watson,KK Ahmed,2,1,5,0,DC,0.03173374613
AT Rayudu,KK Ahmed,2,4,3,0,DC,0.03066666667
SR Watson,KK Ahmed,2,1,6,0,DC,0.03173374613
SR Watson,KK Ahmed,1,1,1,0,DC,0.03173374613
SR Watson,KK Ahmed,1,5,2,0,DC,0.03173374613
SM Curran,KK Ahmed,1,1,7,0,DC,0.05660377358
SM Curran,KK Ahmed,1,1,3,0,DC,0.05660377358
RG Sharma,KK Ahmed,2,0,5,0,DC,0.03851540616
RG Sharma,KK Ahmed,2,0,6,0,DC,0.03851540616
